Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Flexa,https://www.crunchbase.com/organization/flexa,"Blockchain, Cryptocurrency, Mobile, Payments, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-01-01,year,,,2019-04-11,14100000,USD,14100000,Initial Coin Offering,14100000,USD,14100000,,"1kx, Access Ventures, Nima Capital, Pantera Capital",4
Bitbond,https://www.crunchbase.com/organization/bitbond,"Credit, Cryptocurrency, FinTech, Impact Investing, Lending","Berlin, Berlin, Germany",European Union (EU),2013-01-07,day,,,2019-07-09,2200000,EUR,2464977,Debt Financing,1600000,EUR,1884239,,"Christian Vollmann, Hevella Capital, Nelson Holzner, Point Nine Capital, Saarbruecker 21",9
Airfox,https://www.crunchbase.com/organization/airfox,"Cryptocurrency, Financial Services, FinTech, Mobile, Wireless","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2016-01-28,day,,,2017-10-10,15000000,USD,15000000,Initial Coin Offering,15000000,USD,15000000,,"LaunchCapital, Project 11 Ventures, Right Side Capital Management, Techstars, Techstars Boston Accelerator",7
Stellar,https://www.crunchbase.com/organization/stellar,"Bitcoin, Finance, Financial Services, FinTech, Non Profit, Payments","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-07-30,day,,,2017-11-28,,,,Seed,,,,Seed,"Innovating Capital, Plug and Play, Stripe",3
Ledger,https://www.crunchbase.com/organization/ledger-2,"Bitcoin, Blockchain, Cryptocurrency, Cyber Security, SaaS","Paris, Ile-de-France, France",European Union (EU),2014-01-01,year,,,2019-04-24,2900000,USD,2900000,Corporate Round,2900000,USD,2900000,,"Bpifrance, Draper Esprit, Kima Ventures, MAIF Avenir, Samsung Electronics",25
Pundi X,https://www.crunchbase.com/organization/pundi-x-labs,"Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology, Payments, Retail Technology, Telecommunications","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-09-01,month,,,2018-02-01,,,,Initial Coin Offering,,,,,"David LEE Kuo Chuen, Dentons Rodyk, Hashed, Karnika Yashwant, Lon Wong",5
Bithumb,https://www.crunchbase.com/organization/bithumb,"Cryptocurrency, Finance, Financial Services","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2014-01-01,year,,,2019-04-15,200000000,USD,200000000,Series A,200000000,USD,200000000,Early Stage Venture,ST Blockchain Fund,1
Veem,https://www.crunchbase.com/organization/goveem,"Bitcoin, FinTech, Information Technology, Payments","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-02-01,day,,,2018-09-26,25000000,USD,25000000,Corporate Round,25000000,USD,25000000,,"Alumni Ventures Group, Fenway Summer Ventures, GV, Pantera Capital, Silicon Valley Bank",22
TrustToken,https://www.crunchbase.com/organization/trusttoken,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Finance","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-06-22,,,,Private Equity,,,,Private Equity,"Andreessen Horowitz, BlockTower Capital, Founders Fund, StartX (Stanford-StartX Fund), ZhenFund",18
Bitfury Group,https://www.crunchbase.com/organization/bitfury,"Analytics, Bitcoin, Blockchain, Data Center, FinTech, Hardware, Information Services, Information Technology, Mining, Mining Technology","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2011-01-01,year,,,2018-07-31,80000000,USD,80000000,Series C,80000000,USD,80000000,Late Stage Venture,"Blockchain Capital, Dentsu, Galaxy Digital LP, LIAN Group, Macquarie Capital",19
FinLab,https://www.crunchbase.com/organization/finlab-ag,"Cryptocurrency, Finance, Financial Services, Incubators, Venture Capital","Frankfurt, Hessen, Germany",European Union (EU),2005-01-01,day,2007-02-16,day,2018-04-30,5200000,EUR,6282507,Post-IPO Equity,5200000,EUR,6282507,IPO,Versorgungswerk Zahnärztekammer Berlin,1
Bancor,https://www.crunchbase.com/organization/bancor-protocol,"Cryptocurrency, Financial Services, FinTech","Zug, Zug, Switzerland",,2016-08-21,day,,,2018-02-01,,,,Seed,,,,Seed,"Alexis Berthoud, Blockchain Capital, James Sowers, KR1",4
Seed CX,https://www.crunchbase.com/organization/seed-cx,"Cryptocurrency, Finance, Financial Services, Infrastructure, Trading Platform","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2015-01-01,year,,,2018-09-12,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"500 Startups, Bain Capital Ventures, Edward Lando, Harlem Capital Partners, iAngels",12
The Block,https://www.crunchbase.com/organization/the-block-crypto,"Blockchain, Cryptocurrency, Information Services, Market Research, Media and Entertainment, News","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-04-01,month,,,2019-04-30,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,"BlockTower Capital, FLOODGATE, Joyance Partners, Pantera Capital, Social Starts",22
Quoine,https://www.crunchbase.com/organization/quoine,"Bitcoin, Cryptocurrency, Financial Services, FinTech","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2014-05-01,month,,,2017-11-13,105000000,USD,105000000,Initial Coin Offering,105000000,USD,105000000,,"8 Decimal Capital, JAFCO Asia",2
Lolli,https://www.crunchbase.com/organization/lolli,"Apps, Bitcoin, Consumer, Cryptocurrency, Financial Services, FinTech, Internet","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-03-01,month,,,2018-11-14,2250000,USD,2250000,Seed,2250000,USD,2250000,Seed,"Bain Capital Ventures, FJ Labs, Forerunner Ventures, Gokul Rajaram, SV Angel",10
ThunderCore,https://www.crunchbase.com/organization/thunder-token,"Blockchain, Cryptocurrency, Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,,,2019-02-27,50000000,USD,50000000,Series A,50000000,USD,50000000,Early Stage Venture,"Electric Capital, JLAB | JD capital, MetaStable Capital, Pantera Capital, ZhenFund",20
Bitrefill,https://www.crunchbase.com/organization/bitrefill,"Bitcoin, Consumer Goods, Cryptocurrency, Gift Card, Telecommunications","Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2014-01-01,year,,,2019-06-13,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"BnkToTheFuture, Boost VC, Charlie Lee, Coin Ninja, Fulgur Ventures",5
Harbor,https://www.crunchbase.com/organization/harbor-platform,"Blockchain, Computer, Cryptocurrency, Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-09-01,month,,,2018-04-17,28000000,USD,28000000,Corporate Round,28000000,USD,28000000,,"Andreessen Horowitz, Fifth Wall, Founders Fund, South Park Commons, Valor Equity Partners",15
Swrve,https://www.crunchbase.com/organization/swrve-new-media,"Analytics, Cryptocurrency, Internet, Marketing Automation, Mobile, Personal Finance","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2009-01-01,year,,,2018-03-13,,,,Series D,,,,Late Stage Venture,"Act Venture Capital, Enterprise Ireland, Intel Capital, SV Angel, TPG Growth",16
DAYLI Financial Group,https://www.crunchbase.com/organization/dayli-financial-group,"Artificial Intelligence, Big Data, Cryptocurrency, FinTech, Machine Learning, Personal Finance, Wealth Management","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2015-02-10,day,,,2017-11-07,,,,Series B,,,,Early Stage Venture,SBI Group,1
Quant Network,https://www.crunchbase.com/organization/quant-network,"Blockchain, Cryptocurrency, Data Integration, Enterprise Software, Information Technology, Internet, Internet of Things, Operating Systems","London, England, United Kingdom",European Union (EU),2015-09-01,month,,,2018-03-19,11000000,USD,11000000,Initial Coin Offering,11000000,USD,11000000,,,
Cardano Foundation,https://www.crunchbase.com/organization/cardano-foundation,"Application Performance Management, Bitcoin, Consumer Applications, Cryptocurrency, Developer APIs, Open Source","Zug, Zug, Switzerland",,2016-01-01,year,,,2018-01-01,10000,USD,10000,Initial Coin Offering,10000,USD,10000,,Julian Sarokin,1
Abra,https://www.crunchbase.com/organization/abra,"Bitcoin, Financial Services, Peer to Peer, Transaction Processing","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2019-04-01,,,,Series B,,,,Early Stage Venture,"Blockchain Capital, First Round Capital, Jungle Ventures, Kenetic, Lerer Hippeau",24
BEAM,https://www.crunchbase.com/organization/beam-0b5a,"Blockchain, Cryptocurrency, Privacy","Tel Aviv, Tel Aviv, Israel",,2018-03-01,day,,,2019-02-18,25000000,USD,25000000,Corporate Round,25000000,USD,25000000,,Recruit Strategic Partners,1
CryptoKitties,https://www.crunchbase.com/organization/cryptokitties,"Blockchain, Cryptocurrency, Internet, Mobile Apps, Online Games","Vancouver, British Columbia, Canada",,2017-06-12,day,,,2018-03-21,12000000,USD,12000000,Series A,12000000,USD,12000000,Early Stage Venture,"Andreessen Horowitz, Bryan Rosenblatt, Digital Currency Group, SV Angel, Union Square Ventures",20
AlphaPoint,https://www.crunchbase.com/organization/alphapoint,"Bitcoin, Cryptocurrency, Financial Exchanges, Financial Services, FinTech, Insurance, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2013-02-01,day,,,2018-06-14,15000000,USD,15000000,Series A,15000000,USD,15000000,Early Stage Venture,"Ben Franklin Technology Partners of Southeastern Pennsylvania, Blockchain Capital, Galaxy Digital LP, Robin Hood Ventures, Social Starts",6
Tagomi Systems,https://www.crunchbase.com/organization/tagomi-systems,"Bitcoin, Blockchain, Cryptocurrency","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2019-03-04,12000000,USD,12000000,Venture - Series Unknown,12000000,USD,12000000,,"CoVenture, Founders Fund, Jaws Ventures, Multicoin Capital, Pantera Capital",18
Polymath Network,https://www.crunchbase.com/organization/polymath,"Blockchain, Computer, Cryptocurrency, Software","Haggatt Hall, Saint George, Barbados",,2017-01-01,year,,,2018-01-25,58719888,USD,58719888,Initial Coin Offering,58719888,USD,58719888,,,
Lukka,https://www.crunchbase.com/organization/libra,"Accounting, Bitcoin, Blockchain, Computer, Cryptocurrency, FinTech, Information Services, Information Technology, SaaS, Software, Virtual Currency","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-03-01,day,,,2018-08-07,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"Ben Davenport, James Pallotta, Lee Linden, Liberty City Ventures, XBTO Group",6
PayStand,https://www.crunchbase.com/organization/paystand,"B2B, Billing, Bitcoin, FinTech, Payments, SaaS","Scotts Valley, California, United States","San Francisco Bay Area, West Coast, Western US",2013-03-01,day,,,2017-11-16,6000000,USD,6000000,Series A,6000000,USD,6000000,Early Stage Venture,"BlueRun Ventures, Cervin Ventures, Serra Ventures, Signatures Capital, Streamlined Ventures",10
Binance,https://www.crunchbase.com/organization/binance,"Bitcoin, Cryptocurrency, Ethereum, Finance, FinTech, Internet, Stock Exchanges","Valletta, NA - Malta, Malta",European Union (EU),2017-07-01,day,,,2018-10-23,,,,Venture - Series Unknown,,,,,"Limitless Crypto Investments, Sequoia Capital, Vertex Ventures, Vertex Ventures China, Vertex Ventures Southeast Asia & India",9
Bitfinex,https://www.crunchbase.com/organization/bitfinex,"Bitcoin, Cryptocurrency, Ethereum, Financial Exchanges, FinTech, Software, Trading Platform","Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),2012-01-01,year,,,2019-05-13,1000000000,USD,1000000000,Initial Coin Offering,1000000000,USD,1000000000,,,
CipherTrace,https://www.crunchbase.com/organization/ciphertrace-inc,"Analytics, Big Data, Bitcoin, Cyber Security, FinTech, Virtual Currency","Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-05-30,day,,,2019-02-19,14978997,USD,14978997,Venture - Series Unknown,14978997,USD,14978997,,"Aspect Ventures, Galaxy Digital LP, NeoTribe Ventures, WestWave Capital",4
Cashaa,https://www.crunchbase.com/organization/cashaa,"Banking, Bitcoin, Blockchain, Cryptocurrency, FinTech, Payments, Small and Medium Businesses","London, England, United Kingdom",European Union (EU),2016-06-24,day,,,2017-11-05,18770000,USD,18770000,Initial Coin Offering,18770000,USD,18770000,,"2F Capital Ltd, Celestial Holdings, Level39",3
Elliptic,https://www.crunchbase.com/organization/elliptic,"Bitcoin, Blockchain, Finance","London, England, United Kingdom",European Union (EU),2013-10-01,day,,,2017-12-23,5000000,USD,5000000,Undisclosed,5000000,USD,5000000,,"Octopus Ventures, Paladin Capital Group, Santander InnoVentures, Seedcamp, SignalFire",9
Kyber Network,https://www.crunchbase.com/organization/kyber-network,"Cryptocurrency, Finance, Payments","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2017-09-19,60000000,USD,60000000,Initial Coin Offering,60000000,USD,60000000,,"8 Decimal Capital, Amino Capital, Chain Capital, Hashed, Kenetic",8
Nexo,https://www.crunchbase.com/organization/nexo-0ab2,"Banking, Blockchain, Cryptocurrency, FinTech, Lending","Zug, Zug, Switzerland",,2017-01-01,year,,,2018-03-01,52500000,USD,52500000,Undisclosed,52500000,USD,52500000,,Arrington XRP Capital,1
Crypterium,https://www.crunchbase.com/organization/crypterium,"Banking, Blockchain, Cryptocurrency, FinTech, Internet","Tallinn, Harjumaa, Estonia",European Union (EU),2017-10-16,day,,,2017-12-05,51600000,USD,51600000,Initial Coin Offering,51600000,USD,51600000,,,
Arweave,https://www.crunchbase.com/organization/arweave,"Blockchain, Cryptocurrency, Data Storage, Information Technology, Internet, Web Development, Web Hosting","London, England, United Kingdom",European Union (EU),2017-07-28,day,,,2018-05-31,8700000,USD,8700000,Initial Coin Offering,8700000,USD,8700000,,"1kx, Chainfund Capital, iAngels, Techstars, Zeroth.AI",11
Ripio,https://www.crunchbase.com/organization/bitpagos,"Bitcoin, Finance, FinTech, Lending, Mobile Payments, Payments","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2013-01-01,year,,,2017-10-11,37000000,USD,37000000,Initial Coin Offering,37000000,USD,37000000,,"Barry Silbert, Draper Associates, FundersClub, Pantera Capital, Tim Draper",23
Empower,https://www.crunchbase.com/organization/empower-2,"Cryptocurrency, Finance, FinTech, Personal Finance","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,,,2018-09-19,4500000,USD,4500000,Venture - Series Unknown,4500000,USD,4500000,,"Daniel Scrivner, Initialized Capital, Sequoia Capital",3
BUTTON Wallet,https://www.crunchbase.com/organization/button-wallet,"Banking, Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-12-21,day,,,2019-02-26,100000,USD,100000,Seed,100000,USD,100000,Seed,"Ethereum Classic Labs, playlabs, Seraph Group",3
Ralali,https://www.crunchbase.com/organization/ralali,"Cryptocurrency, E-Commerce, Retail, Shopping","Tangerang, Jawa Barat, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2013-07-01,month,,,2018-09-17,7000000,USD,7000000,Series B,7000000,USD,7000000,Early Stage Venture,"CyberAgent Capital, Digital Garage, East Ventures, Qualgro VC, SBI Group",7
DECENT,https://www.crunchbase.com/organization/decent,"Blockchain, Cryptocurrency, Information Technology, Open Source","Genève, Geneve, Switzerland",,2015-03-01,day,,,2018-05-01,6000000,USD,6000000,Seed,6000000,USD,6000000,Seed,Maverick Ventures,1
"MovoCash, Inc.",https://www.crunchbase.com/organization/movocash-inc,"Blockchain, Cryptocurrency, Finance, FinTech, Millennials, Mobile Apps, Mobile Payments, Payments","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-07-21,day,,,2018-06-01,6500000,USD,6500000,Series A,6500000,USD,6500000,Early Stage Venture,"Bighorn Ventures, Cox Orange Investment Ltd, Daniel Kjellén, Eric Solis, Tech Coast Angels",5
BRD,https://www.crunchbase.com/organization/brd,"Bitcoin, Cryptocurrency, FinTech, Mobile Payments, Virtual Currency","Zürich, Zurich, Switzerland",,2015-01-01,year,,,2019-01-25,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"Das Capital, East Ventures, Impact51, Liberty City Ventures, OKWave",9
Kava Labs,https://www.crunchbase.com/organization/kava-labs,"Blockchain, Cryptocurrency, Information Technology","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2019-06-26,,,,Initial Coin Offering,,,,,"Arrington XRP Capital, Coil, Hard Yaka, Lemniscap, Xpring",9
CoinList,https://www.crunchbase.com/organization/coinlist,"Blockchain, Cryptocurrency, Finance, Financial Services, Marketplace","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-04-05,9200000,USD,9200000,Series A,9200000,USD,9200000,Early Stage Venture,"CoinFund, Digital Currency Group, Electric Capital, Libertus Capital, Polychain",6
Blockfolio,https://www.crunchbase.com/organization/blockfolio,"Bitcoin, Cryptocurrency, Financial Services, Mobile Apps, Virtual Currency","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",2014-06-01,month,,,2018-10-10,11500000,USD,11500000,Series A,11500000,USD,11500000,Early Stage Venture,"BitMEX, Founders Fund, Huobi, Mayfield Fund, Playground Global",17
Factom,https://www.crunchbase.com/organization/factom,"Bitcoin, Enterprise Software, FinTech, Information Technology","Austin, Texas, United States",Southern US,2014-04-02,day,,,2018-08-08,6000000,USD,6000000,Venture - Series Unknown,6000000,USD,6000000,,"Draper Associates, FastForward Innovations, Medici Ventures, Plug and Play, Tally Capital",7
Ramp,https://www.crunchbase.com/organization/ramp-3b7b,"Blockchain, Cryptocurrency, FinTech","Warsaw, Mazowieckie, Poland",European Union (EU),2018-01-01,year,,,2019-07-12,1000000,EUR,1128149,Pre-Seed,1000000,EUR,1128149,Seed,"Fabric Ventures, Firstminute Capital, Josh Buckley, MakerDAO, Seedcamp",15
