Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Artory,https://www.crunchbase.com/organization/artory,"Blockchain, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-01-01,year,,,2019-04-22,7300000,USD,7300000,Series A,7300000,USD,7300000,Early Stage Venture,"David Williams, Hasso Plattner Ventures, Spotify",3
BABB,https://www.crunchbase.com/organization/babb,"Banking, Blockchain, Finance, Financial Services, FinTech","London, England, United Kingdom",European Union (EU),2017-11-02,day,,,2018-06-01,1361930,GBP,1818440,Equity Crowdfunding,1361930,GBP,1818440,,Crowdcube,1
MakersPlace,https://www.crunchbase.com/organization/makersplace,"Art, Blockchain, Computer, Digital Marketing, Digital Media, Marketplace, Retail, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,,,2019-04-24,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Abstract Ventures, Draper Dragon, Uncork Capital",3
Dock,https://www.crunchbase.com/organization/dock-io,"Blockchain, Internet, Professional Networking","Burlingame, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-02-21,20000000,USD,20000000,Initial Coin Offering,20000000,USD,20000000,,"BlockWater Management, Connect Capital, Liquid 2 Ventures",3
Altcoin.io,https://www.crunchbase.com/organization/altcoin-io,"Blockchain, Financial Services, Information Technology","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2017-09-01,day,2019-06-14,day,2018-09-06,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,M&A,Kartheek Pulavarthi,1
Cocos Blockchain Expedition,https://www.crunchbase.com/organization/cocos-blockchain-expedition,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-09-12,40000000,USD,40000000,Corporate Round,40000000,USD,40000000,,"500 Startups, BlockVC, NEO Global Capital (NGC)",3
Dekrypt Capital,https://www.crunchbase.com/organization/dekrypt-capital,"Blockchain, Finance, Financial Services","Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-04-24,3000000,USD,3000000,Venture - Series Unknown,3000000,USD,3000000,,Reflective Venture Partners,1
HyperProof,https://www.crunchbase.com/organization/hyperproof,"Artificial Intelligence, Blockchain, Cloud Computing, Compliance, Enterprise Software, Machine Learning, SaaS","Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-08-17,day,,,2018-10-26,1950000,USD,1950000,Venture - Series Unknown,1950000,USD,1950000,,,
Energy Web Foundation,https://www.crunchbase.com/organization/energy-web-foundation,"Blockchain, Information Technology","Berlin, Berlin, Germany",European Union (EU),,,,,2018-07-15,,,,Seed,,,,Seed,"Blackhorn Ventures, Tokyo Electric Power",2
Learning Machine Technologies,https://www.crunchbase.com/organization/learning-machine,"Blockchain, Education, Government, Human Resources, Identity Management, SaaS","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2018-05-07,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,"Learn Capital, Omidyar Network, PTB Ventures",3
0chain,https://www.crunchbase.com/organization/0chain,"Big Data, Blockchain, Cloud Computing, Information Services, Information Technology","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-07-01,month,,,2018-05-08,,,,Initial Coin Offering,,,,,"Arthur Iinuma, Block Ventures, G2H2 Capital",3
Aventus Systems,https://www.crunchbase.com/organization/aventus-systems,"Blockchain, Open Source, Ticketing","London, England, United Kingdom",European Union (EU),2016-04-01,month,,,2017-09-13,20000000,USD,20000000,Initial Coin Offering,20000000,USD,20000000,,Global Advisors Bitcoin Investment Fund,1
Zilliqa,https://www.crunchbase.com/organization/zilliqa,"Blockchain, Financial Services, FinTech","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-01-01,year,,,2018-01-01,,,,Seed,,,,Seed,"8 Decimal Capital, Chainfund Capital, Kenetic, NEO Global Capital (NGC), Node Capital",10
Skeps,https://www.crunchbase.com/organization/streamsource,"Blockchain, Internet","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-12-17,day,,,2019-01-31,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Accel India,1
WealthPark,https://www.crunchbase.com/organization/wealthpark,"Blockchain, Crowdfunding, Insurance, Real Estate","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2018-01-01,month,,,2019-03-29,540000000,JPY,4870367,Series A,540000000,JPY,4870367,Early Stage Venture,"Japan Post Capital, Mizuho Capital, SBI Investment",3
Eximchain,https://www.crunchbase.com/organization/eximchain,"Blockchain, Financial Services, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2015-01-15,day,,,2018-03-16,20000000,USD,20000000,Initial Coin Offering,20000000,USD,20000000,,"Connect Capital, Cypher Capital, INBlockchain, Kinetic Capital, Lair East Labs",6
Blockport,https://www.crunchbase.com/organization/blockport,"Blockchain, E-Commerce, Finance, Financial Exchanges, Financial Services, Internet, Payments","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2017-01-01,year,,,2018-01-24,13000000,EUR,16110543,Initial Coin Offering,13000000,EUR,16110543,,,
FOAM,https://www.crunchbase.com/organization/foam,"Blockchain, Internet, Wireless","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-01-01,year,,,2018-09-11,200000,USD,200000,Seed,200000,USD,200000,Seed,"Distributed Global, KR1",2
ATLANT,https://www.crunchbase.com/organization/atlant,"Blockchain, FinTech, Real Estate, Software","London, England, United Kingdom",European Union (EU),2017-07-01,month,,,2017-08-02,6000000,USD,6000000,Non-equity Assistance,,,,,,
OwlTing,https://www.crunchbase.com/organization/owlting,"Blockchain, E-Commerce, Mobile, SaaS, Travel","Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),2010-09-01,day,,,2018-05-11,,,,Corporate Round,,,,,"Midana Capital, SBI Investment",2
Jibrel Network,https://www.crunchbase.com/organization/jibrel-network,"Blockchain, Financial Services, FinTech, Virtual Currency","Zug, Zug, Switzerland",,2017-01-01,year,,,2018-11-01,,,,Non-equity Assistance,30000000,USD,30000000,,DIFC FinTech Hive,1
Blocko,https://www.crunchbase.com/organization/blocko,"Blockchain, Enterprise Software, Internet of Things, Software","Pangyo, Kyonggi-do, South Korea",Asia-Pacific (APAC),2014-12-01,day,,,2018-06-11,8900000,USD,8900000,Series B,8900000,USD,8900000,Early Stage Venture,"InterVest Co., Premier Partners, Samsung Ventures, SparkLabs Accelerator, SparkLabs Ventures",8
Conflux Foundation,https://www.crunchbase.com/organization/conflux-242f,Blockchain,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-12-04,35000000,USD,35000000,Series A,35000000,USD,35000000,Early Stage Venture,"Baidu Ventures, FREES FUND, MetaStable Capital, Rong360, Sequoia Capital China",9
AID:Tech,https://www.crunchbase.com/organization/aid-tech,"Artificial Intelligence, Blockchain, Enterprise Software, GovTech, Information Technology, Social Assistance, Social Impact, Software","Dublin, Dublin, Ireland",European Union (EU),2016-05-16,day,,,2018-06-13,1000000,EUR,1180350,Seed,1000000,EUR,1180350,Seed,"Enterprise Ireland, LAUNCH, MassChallenge, SGInnovate, Techstars",12
Bitfarms,https://www.crunchbase.com/organization/bitfarms,"Blockchain, Financial Services, FinTech, Information Services, Information Technology","Brossard, Quebec, Canada",,2017-01-01,year,2018-08-09,day,2019-03-17,20000000,USD,20000000,Post-IPO Debt,,,,IPO,Dominion Capital,1
